gsp_id,datetime_gmt,yield_pct,lcl_pct,ucl_pct
0,2024-01-01T00:00:00Z,0,0,0
0,2024-01-01T00:30:00Z,0,0,0
0,2024-01-01T01:00:00Z,0,0,0
0,2024-01-01T01:30:00Z,0,0,0
0,2024-01-01T02:00:00Z,0,0,0
0,2024-01-01T02:30:00Z,0,0,0
0,2024-01-01T03:00:00Z,0,0,0
0,2024-01-01T03:30:00Z,0,0,0
0,2024-01-01T04:00:00Z,0,0,0
0,2024-01-01T04:30:00Z,0,0,0
0,2024-01-01T05:00:00Z,0,0,0
0,2024-01-01T05:30:00Z,0,0,0
0,2024-01-01T06:00:00Z,0,0,0
0,2024-01-01T06:30:00Z,0,0,0
0,2024-01-01T07:00:00Z,0,0,0
0,2024-01-01T07:30:00Z,0,0,0
0,2024-01-01T08:00:00Z,0,0,0
0,2024-01-01T08:30:00Z,0.0036625962,0.0033274679,0.0039977244
0,2024-01-01T09:00:00Z,0.981025641,0.9576089744,1.0044358974
0,2024-01-01T09:30:00Z,4.7852628205,4.6939487179,4.8765833333
0,2024-01-01T10:00:00Z,9.9546153846,9.7971794872,10.1121153846
0,2024-01-01T10:30:00Z,14.7523717949,14.5491025641,14.9555769231
0,2024-01-01T11:00:00Z,17.0773076923,16.8407692308,17.3138461538
0,2024-01-01T11:30:00Z,18.7221153846,18.4716666667,18.9725641026
0,2024-01-01T12:00:00Z,16.5347435897,16.2980128205,16.771474359
0,2024-01-01T12:30:00Z,14.0757692308,13.8775,14.2740384615
0,2024-01-01T13:00:00Z,12.8696153846,12.6891666667,13.0501282051
0,2024-01-01T13:30:00Z,9.9602564103,9.8132692308,10.1071794872
0,2024-01-01T14:00:00Z,5.9644166667,5.8561282051,6.0726987179
0,2024-01-01T14:30:00Z,3.552775641,3.4873525641,3.6181987179
0,2024-01-01T15:00:00Z,1.4549871795,1.4310705128,1.4789038462
0,2024-01-01T15:30:00Z,0.2663314103,0.260825641,0.2718378205
0,2024-01-01T16:00:00Z,0.0018129679,0.0015758782,0.0020500513
0,2024-01-01T16:30:00Z,0,0,0
0,2024-01-01T17:00:00Z,0,0,0
0,2024-01-01T17:30:00Z,0,0,0
0,2024-01-01T18:00:00Z,0,0,0
0,2024-01-01T18:30:00Z,0,0,0
0,2024-01-01T19:00:00Z,0,0,0
0,2024-01-01T19:30:00Z,0,0,0
0,2024-01-01T20:00:00Z,0,0,0
0,2024-01-01T20:30:00Z,0,0,0
0,2024-01-01T21:00:00Z,0,0,0
0,2024-01-01T21:30:00Z,0,0,0
0,2024-01-01T22:00:00Z,0,0,0
0,2024-01-01T22:30:00Z,0,0,0
0,2024-01-01T23:00:00Z,0,0,0
0,2024-01-01T23:30:00Z,0,0,0
0,2024-01-02T00:00:00Z,0,0,0
0,2024-01-02T00:30:00Z,0,0,0
0,2024-01-02T01:00:00Z,0,0,0
0,2024-01-02T01:30:00Z,0,0,0
0,2024-01-02T02:00:00Z,0,0,0
0,2024-01-02T02:30:00Z,0,0,0
0,2024-01-02T03:00:00Z,0,0,0
0,2024-01-02T03:30:00Z,0,0,0
0,2024-01-02T04:00:00Z,0,0,0
0,2024-01-02T04:30:00Z,0,0,0
0,2024-01-02T05:00:00Z,0,0,0
0,2024-01-02T05:30:00Z,0,0,0
0,2024-01-02T06:00:00Z,0,0,0
0,2024-01-02T06:30:00Z,0,0,0
0,2024-01-02T07:00:00Z,0,0,0
0,2024-01-02T07:30:00Z,0,0,0
0,2024-01-02T08:00:00Z,0,0,0
0,2024-01-02T08:30:00Z,0.0000010296,0,0.0000026048
0,2024-01-02T09:00:00Z,0.0032041795,0.0026501154,0.0037582372
0,2024-01-02T09:30:00Z,0.0956442308,0.0909794872,0.1003089744
0,2024-01-02T10:00:00Z,0.4850685897,0.4717596154,0.4983775641
0,2024-01-02T10:30:00Z,0.8221282051,0.8046025641,0.8396602564
0,2024-01-02T11:00:00Z,1.4031089744,1.3783076923,1.4279038462
0,2024-01-02T11:30:00Z,1.9624038462,1.9306538462,1.9941602564
0,2024-01-02T12:00:00Z,2.6519102564,2.6087948718,2.6950192308
0,2024-01-02T12:30:00Z,2.8495897436,2.8022051282,2.896974359
0,2024-01-02T13:00:00Z,3.009724359,2.9659551282,3.0534935897
0,2024-01-02T13:30:00Z,3.3787115385,3.3216602564,3.4357628205
0,2024-01-02T14:00:00Z,4.6209166667,4.5211153846,4.7207179487
0,2024-01-02T14:30:00Z,3.5076730769,3.4387884615,3.5765641026
0,2024-01-02T15:00:00Z,2.3339551282,2.2925448718,2.3753653846
0,2024-01-02T15:30:00Z,1.3314294872,1.2997820513,1.3630769231
0,2024-01-02T16:00:00Z,0.2485929487,0.240349359,0.2568365385
0,2024-01-02T16:30:00Z,0,0,0
0,2024-01-02T17:00:00Z,0,0,0
0,2024-01-02T17:30:00Z,0,0,0
0,2024-01-02T18:00:00Z,0,0,0
0,2024-01-02T18:30:00Z,0,0,0
0,2024-01-02T19:00:00Z,0,0,0
0,2024-01-02T19:30:00Z,0,0,0
0,2024-01-02T20:00:00Z,0,0,0
0,2024-01-02T20:30:00Z,0,0,0
0,2024-01-02T21:00:00Z,0,0,0
0,2024-01-02T21:30:00Z,0,0,0
0,2024-01-02T22:00:00Z,0,0,0
0,2024-01-02T22:30:00Z,0,0,0
0,2024-01-02T23:00:00Z,0,0,0
0,2024-01-02T23:30:00Z,0,0,0
0,2024-01-03T00:00:00Z,0,0,0
0,2024-01-03T00:30:00Z,0,0,0
0,2024-01-03T01:00:00Z,0,0,0
0,2024-01-03T01:30:00Z,0,0,0
0,2024-01-03T02:00:00Z,0,0,0
0,2024-01-03T02:30:00Z,0,0,0
0,2024-01-03T03:00:00Z,0,0,0
0,2024-01-03T03:30:00Z,0,0,0
0,2024-01-03T04:00:00Z,0,0,0
0,2024-01-03T04:30:00Z,0,0,0
0,2024-01-03T05:00:00Z,0,0,0
0,2024-01-03T05:30:00Z,0,0,0
0,2024-01-03T06:00:00Z,0,0,0
0,2024-01-03T06:30:00Z,0,0,0
0,2024-01-03T07:00:00Z,0,0,0
0,2024-01-03T07:30:00Z,0,0,0
0,2024-01-03T08:00:00Z,0,0,0
0,2024-01-03T08:30:00Z,0.0209871154,0.0200069872,0.0219673077
0,2024-01-03T09:00:00Z,1.2144551282,1.1848012821,1.2441025641
0,2024-01-03T09:30:00Z,3.4675192308,3.391474359,3.5435576923
0,2024-01-03T10:00:00Z,5.7784423077,5.6645128205,5.8923653846
0,2024-01-03T10:30:00Z,8.6058333333,8.4533333333,8.7583974359
0,2024-01-03T11:00:00Z,11.026474359,10.8595512821,11.1933333333
0,2024-01-03T11:30:00Z,11.5067948718,11.3320512821,11.681474359
0,2024-01-03T12:00:00Z,12.5906410256,12.4216025641,12.7597435897
0,2024-01-03T12:30:00Z,13.8679487179,13.6782051282,14.0576923077
0,2024-01-03T13:00:00Z,12.2618589744,12.0885897436,12.4351923077
0,2024-01-03T13:30:00Z,12.1524358974,11.9859615385,12.318974359
0,2024-01-03T14:00:00Z,10.2048717949,10.0643589744,10.3453205128
0,2024-01-03T14:30:00Z,6.9371153846,6.8317948718,7.0424358974
0,2024-01-03T15:00:00Z,4.2571089744,4.1834038462,4.3308141026
0,2024-01-03T15:30:00Z,1.6588205128,1.6321282051,1.6855192308
0,2024-01-03T16:00:00Z,0.2620102564,0.2544653846,0.2695551282
0,2024-01-03T16:30:00Z,0,0,0
0,2024-01-03T17:00:00Z,0,0,0
0,2024-01-03T17:30:00Z,0,0,0
0,2024-01-03T18:00:00Z,0,0,0
0,2024-01-03T18:30:00Z,0,0,0
0,2024-01-03T19:00:00Z,0,0,0
0,2024-01-03T19:30:00Z,0,0,0
0,2024-01-03T20:00:00Z,0,0,0
0,2024-01-03T20:30:00Z,0,0,0
0,2024-01-03T21:00:00Z,0,0,0
0,2024-01-03T21:30:00Z,0,0,0
0,2024-01-03T22:00:00Z,0,0,0
0,2024-01-03T22:30:00Z,0,0,0
0,2024-01-03T23:00:00Z,0,0,0
0,2024-01-03T23:30:00Z,0,0,0
0,2024-01-04T00:00:00Z,0,0,0
0,2024-01-04T00:30:00Z,0,0,0
0,2024-01-04T01:00:00Z,0,0,0
0,2024-01-04T01:30:00Z,0,0,0
0,2024-01-04T02:00:00Z,0,0,0
0,2024-01-04T02:30:00Z,0,0,0
0,2024-01-04T03:00:00Z,0,0,0
0,2024-01-04T03:30:00Z,0,0,0
0,2024-01-04T04:00:00Z,0,0,0
0,2024-01-04T04:30:00Z,0,0,0
0,2024-01-04T05:00:00Z,0,0,0
0,2024-01-04T05:30:00Z,0,0,0
0,2024-01-04T06:00:00Z,0,0,0
0,2024-01-04T06:30:00Z,0,0,0
0,2024-01-04T07:00:00Z,0,0,0
0,2024-01-04T07:30:00Z,0,0,0
0,2024-01-04T08:00:00Z,0,0,0
0,2024-01-04T08:30:00Z,0.0240405769,0.0228351282,0.0252460256
0,2024-01-04T09:00:00Z,1.505474359,1.4699807692,1.5409679487
0,2024-01-04T09:30:00Z,5.9130833333,5.8006089744,6.0255512821
0,2024-01-04T10:00:00Z,9.6161538462,9.4508974359,9.7814102564
0,2024-01-04T10:30:00Z,12.1864102564,11.9894230769,12.3834615385
0,2024-01-04T11:00:00Z,13.888525641,13.6888461538,14.0881410256
0,2024-01-04T11:30:00Z,13.8371794872,13.6391025641,14.0351923077
0,2024-01-04T12:00:00Z,13.2417948718,13.0493589744,13.4342307692
0,2024-01-04T12:30:00Z,11.9463461538,11.7591666667,12.133525641
0,2024-01-04T13:00:00Z,9.7224358974,9.5631410256,9.8817307692
0,2024-01-04T13:30:00Z,7.9679487179,7.8196153846,8.1162820513
0,2024-01-04T14:00:00Z,5.5388076923,5.4188461538,5.6587692308
0,2024-01-04T14:30:00Z,3.5316282051,3.4550961538,3.6081666667
0,2024-01-04T15:00:00Z,1.972775641,1.9223333333,2.0232179487
0,2024-01-04T15:30:00Z,0.7871666667,0.7635897436,0.81075
0,2024-01-04T16:00:00Z,0.084825641,0.081475641,0.088175
0,2024-01-04T16:30:00Z,0,0,0
0,2024-01-04T17:00:00Z,0,0,0
0,2024-01-04T17:30:00Z,0,0,0
0,2024-01-04T18:00:00Z,0,0,0
0,2024-01-04T18:30:00Z,0,0,0
0,2024-01-04T19:00:00Z,0,0,0
0,2024-01-04T19:30:00Z,0,0,0
0,2024-01-04T20:00:00Z,0,0,0
0,2024-01-04T20:30:00Z,0,0,0
0,2024-01-04T21:00:00Z,0,0,0
0,2024-01-04T21:30:00Z,0,0,0
0,2024-01-04T22:00:00Z,0,0,0
0,2024-01-04T22:30:00Z,0,0,0
0,2024-01-04T23:00:00Z,0,0,0
0,2024-01-04T23:30:00Z,0,0,0
0,2024-01-05T00:00:00Z,0,0,0
0,2024-01-05T00:30:00Z,0,0,0
0,2024-01-05T01:00:00Z,0,0,0
0,2024-01-05T01:30:00Z,0,0,0
0,2024-01-05T02:00:00Z,0,0,0
0,2024-01-05T02:30:00Z,0,0,0
0,2024-01-05T03:00:00Z,0,0,0
0,2024-01-05T03:30:00Z,0,0,0
0,2024-01-05T04:00:00Z,0,0,0
0,2024-01-05T04:30:00Z,0,0,0
0,2024-01-05T05:00:00Z,0,0,0
0,2024-01-05T05:30:00Z,0,0,0
0,2024-01-05T06:00:00Z,0,0,0
0,2024-01-05T06:30:00Z,0,0,0
0,2024-01-05T07:00:00Z,0,0,0
0,2024-01-05T07:30:00Z,0,0,0
0,2024-01-05T08:00:00Z,0,0,0
0,2024-01-05T08:30:00Z,0.0027863782,0.0025381474,0.003034609
0,2024-01-05T09:00:00Z,0.4999467949,0.4863025641,0.5135916667
0,2024-01-05T09:30:00Z,2.2163205128,2.1654166667,2.267224359
0,2024-01-05T10:00:00Z,4.2905833333,4.2019871795,4.3791730769
0,2024-01-05T10:30:00Z,6.5402564103,6.4155128205,6.665
0,2024-01-05T11:00:00Z,8.856025641,8.72,8.9920512821
0,2024-01-05T11:30:00Z,11.7316025641,11.5633974359,11.8998076923
0,2024-01-05T12:00:00Z,13.5873076923,13.38,13.7946153846
0,2024-01-05T12:30:00Z,14.3775,14.1585897436,14.596474359
0,2024-01-05T13:00:00Z,13.2986538462,13.1160897436,13.4811538462
0,2024-01-05T13:30:00Z,11.7939102564,11.6209615385,11.9669230769
0,2024-01-05T14:00:00Z,9.9018589744,9.7355769231,10.0681410256
0,2024-01-05T14:30:00Z,7.0082051282,6.8791025641,7.1372435897
0,2024-01-05T15:00:00Z,3.9514166667,3.8783974359,4.0244358974
0,2024-01-05T15:30:00Z,1.7242948718,1.6825064103,1.7660833333
0,2024-01-05T16:00:00Z,0.3358961538,0.3253794872,0.3464121795
0,2024-01-05T16:30:00Z,0.0000128423,0.0000101396,0.000015545
0,2024-01-05T17:00:00Z,0,0,0
0,2024-01-05T17:30:00Z,0,0,0
0,2024-01-05T18:00:00Z,0,0,0
0,2024-01-05T18:30:00Z,0,0,0
0,2024-01-05T19:00:00Z,0,0,0
0,2024-01-05T19:30:00Z,0,0,0
0,2024-01-05T20:00:00Z,0,0,0
0,2024-01-05T20:30:00Z,0,0,0
0,2024-01-05T21:00:00Z,0,0,0
0,2024-01-05T21:30:00Z,0,0,0
0,2024-01-05T22:00:00Z,0,0,0
0,2024-01-05T22:30:00Z,0,0,0
0,2024-01-05T23:00:00Z,0,0,0
0,2024-01-05T23:30:00Z,0,0,0
0,2024-01-06T00:00:00Z,0,0,0
0,2024-01-06T00:30:00Z,0,0,0
0,2024-01-06T01:00:00Z,0,0,0
0,2024-01-06T01:30:00Z,0,0,0
0,2024-01-06T02:00:00Z,0,0,0
0,2024-01-06T02:30:00Z,0,0,0
0,2024-01-06T03:00:00Z,0,0,0
0,2024-01-06T03:30:00Z,0,0,0
0,2024-01-06T04:00:00Z,0,0,0
0,2024-01-06T04:30:00Z,0,0,0
0,2024-01-06T05:00:00Z,0,0,0
0,2024-01-06T05:30:00Z,0,0,0
0,2024-01-06T06:00:00Z,0,0,0
0,2024-01-06T06:30:00Z,0,0,0
0,2024-01-06T07:00:00Z,0,0,0
0,2024-01-06T07:30:00Z,0,0,0
0,2024-01-06T08:00:00Z,0,0,0
0,2024-01-06T08:30:00Z,0.0105833974,0.0099476282,0.0112192308
0,2024-01-06T09:00:00Z,1.0147692308,0.9892371795,1.0403076923
0,2024-01-06T09:30:00Z,5.2361987179,5.1294551282,5.3429487179
0,2024-01-06T10:00:00Z,11.0215384615,10.8296794872,11.2133333333
0,2024-01-06T10:30:00Z,17.2519230769,17.0091025641,17.4946794872
0,2024-01-06T11:00:00Z,21.4068589744,21.1299358974,21.6837820513
0,2024-01-06T11:30:00Z,22.8208974359,22.5469230769,23.0948076923
0,2024-01-06T12:00:00Z,24.7576923077,24.4825,25.0329487179
0,2024-01-06T12:30:00Z,24.1478205128,23.8703205128,24.4252564103
0,2024-01-06T13:00:00Z,22.8215384615,22.5589102564,23.0841666667
0,2024-01-06T13:30:00Z,20.1557692308,19.916474359,20.395
0,2024-01-06T14:00:00Z,15.4788461538,15.2603846154,15.6973076923
0,2024-01-06T14:30:00Z,12.6902564103,12.4991025641,12.8813461538
0,2024-01-06T15:00:00Z,9.0492307692,8.9112820513,9.1872435897
0,2024-01-06T15:30:00Z,3.9515128205,3.8746089744,4.0284230769
0,2024-01-06T16:00:00Z,0.6688397436,0.6526153846,0.6850576923
0,2024-01-06T16:30:00Z,0.0000661974,0.0000545215,0.0000778731
0,2024-01-06T17:00:00Z,0,0,0
0,2024-01-06T17:30:00Z,0,0,0
0,2024-01-06T18:00:00Z,0,0,0
0,2024-01-06T18:30:00Z,0,0,0
0,2024-01-06T19:00:00Z,0,0,0
0,2024-01-06T19:30:00Z,0,0,0
0,2024-01-06T20:00:00Z,0,0,0
0,2024-01-06T20:30:00Z,0,0,0
0,2024-01-06T21:00:00Z,0,0,0
0,2024-01-06T21:30:00Z,0,0,0
0,2024-01-06T22:00:00Z,0,0,0
0,2024-01-06T22:30:00Z,0,0,0
0,2024-01-06T23:00:00Z,0,0,0
0,2024-01-06T23:30:00Z,0,0,0
0,2024-01-07T00:00:00Z,0,0,0
0,2024-01-07T00:30:00Z,0,0,0
0,2024-01-07T01:00:00Z,0,0,0
0,2024-01-07T01:30:00Z,0,0,0
0,2024-01-07T02:00:00Z,0,0,0
0,2024-01-07T02:30:00Z,0,0,0
0,2024-01-07T03:00:00Z,0,0,0
0,2024-01-07T03:30:00Z,0,0,0
0,2024-01-07T04:00:00Z,0,0,0
0,2024-01-07T04:30:00Z,0,0,0
0,2024-01-07T05:00:00Z,0,0,0
0,2024-01-07T05:30:00Z,0,0,0
0,2024-01-07T06:00:00Z,0,0,0
0,2024-01-07T06:30:00Z,0,0,0
0,2024-01-07T07:00:00Z,0,0,0
0,2024-01-07T07:30:00Z,0,0,0
0,2024-01-07T08:00:00Z,0,0,0
0,2024-01-07T08:30:00Z,0.0106350641,0.0099619872,0.011308141
0,2024-01-07T09:00:00Z,0.8101987179,0.7884358974,0.8319551282
0,2024-01-07T09:30:00Z,4.5800192308,4.4799423077,4.6800961538
0,2024-01-07T10:00:00Z,8.9024358974,8.7371153846,9.0676923077
0,2024-01-07T10:30:00Z,13.8612179487,13.6476923077,14.0747435897
0,2024-01-07T11:00:00Z,16.4873717949,16.2451923077,16.7294871795
0,2024-01-07T11:30:00Z,19.4548076923,19.1911538462,19.7184615385
0,2024-01-07T12:00:00Z,20.2044230769,19.9323076923,20.4765384615
0,2024-01-07T12:30:00Z,20.2866666667,20.0175641026,20.5557051282
0,2024-01-07T13:00:00Z,17.8768589744,17.6363461538,18.1174358974
0,2024-01-07T13:30:00Z,14.9918589744,14.7732051282,15.2104487179
0,2024-01-07T14:00:00Z,12.4962820513,12.2866666667,12.7058333333
0,2024-01-07T14:30:00Z,9.7213461538,9.5376282051,9.9050641026
0,2024-01-07T15:00:00Z,6.8424358974,6.6953205128,6.9895512821
0,2024-01-07T15:30:00Z,2.653974359,2.5908525641,2.7170897436
0,2024-01-07T16:00:00Z,0.4991967949,0.4845269231,0.5138660256
0,2024-01-07T16:30:00Z,0.0003158455,0.0002598064,0.0003718846
0,2024-01-07T17:00:00Z,0,0,0
0,2024-01-07T17:30:00Z,0,0,0
0,2024-01-07T18:00:00Z,0,0,0
0,2024-01-07T18:30:00Z,0,0,0
0,2024-01-07T19:00:00Z,0,0,0
0,2024-01-07T19:30:00Z,0,0,0
0,2024-01-07T20:00:00Z,0,0,0
0,2024-01-07T20:30:00Z,0,0,0
0,2024-01-07T21:00:00Z,0,0,0
0,2024-01-07T21:30:00Z,0,0,0
0,2024-01-07T22:00:00Z,0,0,0
0,2024-01-07T22:30:00Z,0,0,0
0,2024-01-07T23:00:00Z,0,0,0
0,2024-01-07T23:30:00Z,0,0,0
0,2024-01-08T00:00:00Z,0,0,0
0,2024-01-08T00:30:00Z,0,0,0
0,2024-01-08T01:00:00Z,0,0,0
0,2024-01-08T01:30:00Z,0,0,0
0,2024-01-08T02:00:00Z,0,0,0
0,2024-01-08T02:30:00Z,0,0,0
0,2024-01-08T03:00:00Z,0,0,0
0,2024-01-08T03:30:00Z,0,0,0
0,2024-01-08T04:00:00Z,0,0,0
0,2024-01-08T04:30:00Z,0,0,0
0,2024-01-08T05:00:00Z,0,0,0
0,2024-01-08T05:30:00Z,0,0,0
0,2024-01-08T06:00:00Z,0,0,0
0,2024-01-08T06:30:00Z,0,0,0
0,2024-01-08T07:00:00Z,0,0,0
0,2024-01-08T07:30:00Z,0,0,0
0,2024-01-08T08:00:00Z,0,0,0
0,2024-01-08T08:30:00Z,0.0066060897,0.0061160128,0.0070962179
0,2024-01-08T09:00:00Z,0.3997980769,0.3855891026,0.4140070513
0,2024-01-08T09:30:00Z,2.0997948718,2.0446987179,2.1548910256
0,2024-01-08T10:00:00Z,4.8320641026,4.7188653846,4.9452628205
0,2024-01-08T10:30:00Z,6.2612371795,6.1214615385,6.4010064103
0,2024-01-08T11:00:00Z,7.2984615385,7.138525641,7.4583974359
0,2024-01-08T11:30:00Z,7.8176923077,7.6550641026,7.9803205128
0,2024-01-08T12:00:00Z,7.1817307692,7.0379487179,7.3255769231
0,2024-01-08T12:30:00Z,7.8807051282,7.7254487179,8.0358974359
0,2024-01-08T13:00:00Z,7.3257051282,7.2000641026,7.4513461538
0,2024-01-08T13:30:00Z,5.9465576923,5.8413717949,6.0517435897
0,2024-01-08T14:00:00Z,5.8043653846,5.6769807692,5.9317435897
0,2024-01-08T14:30:00Z,3.6934423077,3.6154935897,3.7713910256
0,2024-01-08T15:00:00Z,1.7674102564,1.7340320513,1.8007884615
0,2024-01-08T15:30:00Z,0.7002564103,0.6801987179,0.7203205128
0,2024-01-08T16:00:00Z,0.142449359,0.1360121795,0.1488865385
0,2024-01-08T16:30:00Z,0.0001215763,0.0000898013,0.0001533513
0,2024-01-08T17:00:00Z,0,0,0
0,2024-01-08T17:30:00Z,0,0,0
0,2024-01-08T18:00:00Z,0,0,0
0,2024-01-08T18:30:00Z,0,0,0
0,2024-01-08T19:00:00Z,0,0,0
0,2024-01-08T19:30:00Z,0,0,0
0,2024-01-08T20:00:00Z,0,0,0
0,2024-01-08T20:30:00Z,0,0,0
0,2024-01-08T21:00:00Z,0,0,0
0,2024-01-08T21:30:00Z,0,0,0
0,2024-01-08T22:00:00Z,0,0,0
0,2024-01-08T22:30:00Z,0,0,0
0,2024-01-08T23:00:00Z,0,0,0
0,2024-01-08T23:30:00Z,0,0,0
0,2024-01-09T00:00:00Z,0,0,0
0,2024-01-09T00:30:00Z,0,0,0
0,2024-01-09T01:00:00Z,0,0,0
0,2024-01-09T01:30:00Z,0,0,0
0,2024-01-09T02:00:00Z,0,0,0
0,2024-01-09T02:30:00Z,0,0,0
0,2024-01-09T03:00:00Z,0,0,0
0,2024-01-09T03:30:00Z,0,0,0
0,2024-01-09T04:00:00Z,0,0,0
0,2024-01-09T04:30:00Z,0,0,0
0,2024-01-09T05:00:00Z,0,0,0
0,2024-01-09T05:30:00Z,0,0,0
0,2024-01-09T06:00:00Z,0,0,0
0,2024-01-09T06:30:00Z,0,0,0
0,2024-01-09T07:00:00Z,0,0,0
0,2024-01-09T07:30:00Z,0,0,0
0,2024-01-09T08:00:00Z,0,0,0
0,2024-01-09T08:30:00Z,0.0575996154,0.0555383333,0.0596609615
0,2024-01-09T09:00:00Z,1.6800897436,1.6406538462,1.719525641
0,2024-01-09T09:30:00Z,6.1713589744,6.0470576923,6.2956602564
0,2024-01-09T10:00:00Z,12.5438461538,12.3377564103,12.75
0,2024-01-09T10:30:00Z,18.7508333333,18.4831410256,19.018525641
0,2024-01-09T11:00:00Z,24.1053205128,23.8044230769,24.4061538462
0,2024-01-09T11:30:00Z,27.5374358974,27.2206410256,27.8542307692
0,2024-01-09T12:00:00Z,30.3248076923,29.9936538462,30.6559615385
0,2024-01-09T12:30:00Z,32.423974359,32.0875641026,32.7603846154
0,2024-01-09T13:00:00Z,32.4759615385,32.1423717949,32.8094871795
0,2024-01-09T13:30:00Z,30.6070512821,30.2789102564,30.9351923077
0,2024-01-09T14:00:00Z,27.0604487179,26.7470512821,27.3738461538
0,2024-01-09T14:30:00Z,21.9975,21.7128205128,22.2821794872
0,2024-01-09T15:00:00Z,15.4945512821,15.2653846154,15.7236538462
0,2024-01-09T15:30:00Z,7.4604487179,7.3275641026,7.5933333333
0,2024-01-09T16:00:00Z,1.4890384615,1.4592948718,1.5187884615
0,2024-01-09T16:30:00Z,0.015724359,0.0150782692,0.0163705128
0,2024-01-09T17:00:00Z,0,0,0
0,2024-01-09T17:30:00Z,0,0,0
0,2024-01-09T18:00:00Z,0,0,0
0,2024-01-09T18:30:00Z,0,0,0
0,2024-01-09T19:00:00Z,0,0,0
0,2024-01-09T19:30:00Z,0,0,0
0,2024-01-09T20:00:00Z,0,0,0
0,2024-01-09T20:30:00Z,0,0,0
0,2024-01-09T21:00:00Z,0,0,0
0,2024-01-09T21:30:00Z,0,0,0
0,2024-01-09T22:00:00Z,0,0,0
0,2024-01-09T22:30:00Z,0,0,0
0,2024-01-09T23:00:00Z,0,0,0
0,2024-01-09T23:30:00Z,0,0,0
0,2024-01-10T00:00:00Z,0,0,0
0,2024-01-10T00:30:00Z,0,0,0
0,2024-01-10T01:00:00Z,0,0,0
0,2024-01-10T01:30:00Z,0,0,0
0,2024-01-10T02:00:00Z,0,0,0
0,2024-01-10T02:30:00Z,0,0,0
0,2024-01-10T03:00:00Z,0,0,0
0,2024-01-10T03:30:00Z,0,0,0
0,2024-01-10T04:00:00Z,0,0,0
0,2024-01-10T04:30:00Z,0,0,0
0,2024-01-10T05:00:00Z,0,0,0
0,2024-01-10T05:30:00Z,0,0,0
0,2024-01-10T06:00:00Z,0,0,0
0,2024-01-10T06:30:00Z,0,0,0
0,2024-01-10T07:00:00Z,0,0,0
0,2024-01-10T07:30:00Z,0,0,0
0,2024-01-10T08:00:00Z,0,0,0
0,2024-01-10T08:30:00Z,0.0676858974,0.0654487179,0.0699230769
0,2024-01-10T09:00:00Z,2.1466025641,2.1023333333,2.1908782051
0,2024-01-10T09:30:00Z,7.9888461538,7.8469871795,8.1306410256
0,2024-01-10T10:00:00Z,14.4391025641,14.2136538462,14.6646153846
0,2024-01-10T10:30:00Z,20.4016666667,20.1292948718,20.6741025641
0,2024-01-10T11:00:00Z,24.0395512821,23.7357692308,24.3433974359
0,2024-01-10T11:30:00Z,26.6907051282,26.3587820513,27.0225641026
0,2024-01-10T12:00:00Z,28.5351923077,28.1942948718,28.8761538462
0,2024-01-10T12:30:00Z,28.8672435897,28.5201923077,29.2142948718
0,2024-01-10T13:00:00Z,28.2908974359,27.9453846154,28.6364102564
0,2024-01-10T13:30:00Z,25.2942307692,24.9575641026,25.6308974359
0,2024-01-10T14:00:00Z,22.1860897436,21.8691666667,22.5029487179
0,2024-01-10T14:30:00Z,18.3153205128,18.0326282051,18.5980128205
0,2024-01-10T15:00:00Z,13.0400641026,12.8166666667,13.2634615385
0,2024-01-10T15:30:00Z,6.5653846154,6.4298076923,6.7009615385
0,2024-01-10T16:00:00Z,1.4223141026,1.3872628205,1.4573653846
0,2024-01-10T16:30:00Z,0.0266919231,0.0255914103,0.0277925
0,2024-01-10T17:00:00Z,0,0,0
0,2024-01-10T17:30:00Z,0,0,0
0,2024-01-10T18:00:00Z,0,0,0
0,2024-01-10T18:30:00Z,0,0,0
0,2024-01-10T19:00:00Z,0,0,0
0,2024-01-10T19:30:00Z,0,0,0
0,2024-01-10T20:00:00Z,0,0,0
0,2024-01-10T20:30:00Z,0,0,0
0,2024-01-10T21:00:00Z,0,0,0
0,2024-01-10T21:30:00Z,0,0,0
0,2024-01-10T22:00:00Z,0,0,0
0,2024-01-10T22:30:00Z,0,0,0
0,2024-01-10T23:00:00Z,0,0,0
0,2024-01-10T23:30:00Z,0,0,0
0,2024-01-11T00:00:00Z,0,0,0
0,2024-01-11T00:30:00Z,0,0,0
0,2024-01-11T01:00:00Z,0,0,0
0,2024-01-11T01:30:00Z,0,0,0
0,2024-01-11T02:00:00Z,0,0,0
0,2024-01-11T02:30:00Z,0,0,0
0,2024-01-11T03:00:00Z,0,0,0
0,2024-01-11T03:30:00Z,0,0,0
0,2024-01-11T04:00:00Z,0,0,0
0,2024-01-11T04:30:00Z,0,0,0
0,2024-01-11T05:00:00Z,0,0,0
0,2024-01-11T05:30:00Z,0,0,0
0,2024-01-11T06:00:00Z,0,0,0
0,2024-01-11T06:30:00Z,0,0,0
0,2024-01-11T07:00:00Z,0,0,0
0,2024-01-11T07:30:00Z,0,0,0
0,2024-01-11T08:00:00Z,0,0,0
0,2024-01-11T08:30:00Z,0.0335225641,0.0320039744,0.0350410897
0,2024-01-11T09:00:00Z,1.1967179487,1.1656538462,1.227775641
